IN3,IN2,IN1,IN0,PP,PG,VP,VG,R4,Slope,Anomaly,AffectedComponent,Situation,OperationalScenario,CombinedAffectedComponent,CombinedSituation 
0,0,1,1,1,1,0,0,9066,-0.5512820512820513,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9024,-0.9636363636363636,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9022,-0.8461538461538461,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9040,-0.6666666666666666,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9031,-0.3723404255319149,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9030,-0.6382978723404256,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,9022,-0.7872340425531915,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8987,-0.6880733944954128,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8968,-1.1397849462365592,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8970,-0.9,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8958,-0.9908256880733946,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8959,-0.8333333333333334,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8954,-0.6181818181818182,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8979,-0.648936170212766,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8958,-0.776595744680851,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8909,-1.2872340425531914,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8946,-0.8085106382978723,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8939,-0.5106382978723404,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8921,-0.6025641025641025,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8909,-0.782051282051282,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8913,-0.5769230769230769,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8901,-0.5321100917431193,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8886,-0.723404255319149,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8891,-0.9361702127659575,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8864,-0.8623853211009175,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8874,-0.44871794871794873,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8868,-0.7155963302752294,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8836,-1.10752688172043,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8849,-0.7659574468085106,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8871,-0.3486238532110092,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8832,-0.8617021276595744,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8829,-0.9230769230769231,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8849,-0.3978494623655914,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8818,-0.9358974358974359,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8785,-1.0128205128205128,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8818,-0.5137614678899083,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8795,-0.9358974358974359,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8785,-0.6455696202531646,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8779,-0.6363636363636364,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8768,-1.3205128205128205,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8725,-0.981651376146789,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8751,-0.8297872340425532,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8755,-1.205128205128205,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8748,-0.6363636363636364,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8735,-0.45454545454545453,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8724,-0.9894736842105263,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8721,-0.7872340425531915,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8724,-0.648936170212766,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8719,-0.7692307692307693,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8730,-0.34545454545454546,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8696,-0.3670886075949367,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8715,-0.3829787234042553,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8729,-0.22807017543859648,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8677,-0.8765432098765432,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8665,-0.7216494845360825,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8627,-1.0,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8635,-0.8775510204081632,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8658,-0.6804123711340206,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8636,-0.7345132743362832,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8628,-1.2439024390243902,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8637,-0.6082474226804123,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8620,-0.8407079646017699,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8615,-1.4615384615384615,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8600,-0.8191489361702128,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8614,-0.6455696202531646,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8598,-0.3717948717948718,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8594,-0.3761467889908257,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8559,-0.908256880733945,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8544,-1.1794871794871795,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8556,-0.6605504587155964,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8553,-0.8936170212765957,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8538,-1.025,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8531,-0.7567567567567568,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8536,-0.6666666666666666,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8504,-1.1578947368421053,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8500,-0.8672566371681416,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8510,-0.865979381443299,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8498,-0.6224489795918368,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8465,-0.8061224489795918,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8472,-1.024390243902439,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8492,-0.5398230088495575,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8483,-0.4954954954954955,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8444,-0.90625,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8460,-0.8,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8432,-0.6486486486486487,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8434,-0.8461538461538461,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8415,-1.0106382978723405,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8416,-1.0512820512820513,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8393,-0.7741935483870968,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8403,-0.6330275229357798,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8417,-0.7978723404255319,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8379,-1.3333333333333333,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8378,-0.7096774193548387,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8383,-0.8191489361702128,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8403,-0.3670886075949367,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8354,-0.7272727272727273,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8367,-0.6153846153846154,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8367,-0.5212765957446809,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8332,-0.5545454545454546,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8335,-0.723404255319149,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8346,-0.7634408602150538,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8305,-0.7872340425531915,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8279,-1.2531645569620253,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8318,-0.6914893617021277,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8307,-0.8807339449541285,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8285,-0.7419354838709677,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8294,-0.776595744680851,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8285,-0.8817204301075269,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8263,-0.7419354838709677,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8270,-0.6914893617021277,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8281,-0.8227848101265823,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8266,-0.4148936170212766,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8237,-0.45161290322580644,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8239,-0.7247706422018348,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8239,-0.8717948717948718,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8216,-0.8846153846153846,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8238,-0.5957446808510638,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8187,-0.8909090909090909,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8200,-0.5727272727272728,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8196,-0.6788990825688074,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8246,-0.28,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8172,-0.752,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8179,-0.4603174603174603,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8160,-0.626984126984127,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8161,-0.5379310344827586,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8143,-0.5615384615384615,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8150,-0.6821705426356589,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8139,-0.37209302325581395,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8117,-0.8137254901960784,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8130,-0.559322033898305,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8125,-1.0254237288135593,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8094,-0.582089552238806,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8097,-0.7008547008547008,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8102,-0.5686274509803921,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8078,-0.7280701754385965,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8083,-0.41379310344827586,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8072,-0.5342465753424658,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8058,-0.7105263157894737,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8079,-0.24203821656050956,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8025,-0.7446808510638298,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8042,-0.532051282051282,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8042,-0.36879432624113473,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8030,-0.475177304964539,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8023,-0.5602836879432624,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8031,-0.3333333333333333,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7974,-0.990909090909091,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8014,-0.5321100917431193,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,8017,-0.328,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7985,-1.0,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7974,-0.4636363636363636,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7985,-0.6063829787234043,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7957,-1.0897435897435896,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7962,-0.723404255319149,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7964,-0.5412844036697247,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7962,-0.8846153846153846,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7951,-0.24468085106382978,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7922,-0.9787234042553191,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7926,-0.9680851063829787,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7912,-0.6697247706422018,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7898,-0.8085106382978723,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7912,-0.7684210526315789,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7903,-0.4909090909090909,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7881,-0.7363636363636363,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7885,-1.0,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7876,-0.9148936170212766,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7865,-0.8958333333333334,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7876,-0.4791666666666667,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7848,-0.6964285714285714,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7848,-0.6666666666666666,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7847,-0.6375,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7832,-0.8421052631578947,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7826,-0.9625,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7815,-0.5892857142857143,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7808,-0.6936936936936937,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7806,-0.625,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7813,-0.47706422018348627,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7775,-0.7163120567375887,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7780,-0.6181818181818182,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7776,-0.5714285714285714,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7760,-0.6170212765957447,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7757,-0.5952380952380952,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7737,-0.6312056737588653,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7738,-0.7064220183486238,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7747,-0.48412698412698413,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7737,-0.552,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
0,0,1,1,1,1,0,0,7731,-0.5815602836879432,Yes,Discrete Sensor 2,Sensor Failure,Breakdown,Discrete Sensor,Sensor Failure
